               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.046569,            0.064123,            0.022644,             0.73391,             0.63137,             0.71593,             0.47318,            0.040784,            0.037128,           0.0095785,              0.0937,              0.0007,              0.0007
                   1,            0.045889,            0.070736,            0.023186,             0.75672,              0.6374,             0.72866,             0.48006,            0.040503,            0.037484,           0.0088025,            0.086495,            0.001495,            0.001495
                   2,            0.044975,            0.061585,            0.021393,             0.74381,             0.65163,             0.73083,             0.49575,            0.040259,            0.037338,           0.0084273,            0.079285,           0.0022848,           0.0022848
                   3,              0.0473,            0.059296,            0.023999,               0.749,             0.66173,              0.7403,             0.49848,            0.040101,              0.0372,           0.0080702,            0.072069,           0.0030693,           0.0030693
                   4,             0.04483,            0.064199,             0.02219,             0.72592,             0.67967,             0.75309,             0.47948,            0.040962,            0.037664,           0.0078226,            0.064849,           0.0038485,           0.0038485
                   5,            0.045804,            0.060324,            0.020147,             0.69672,             0.65739,             0.73513,             0.45307,            0.045285,            0.037643,           0.0075633,            0.057622,           0.0046225,           0.0046225
                   6,            0.048678,            0.059257,            0.019509,             0.67229,             0.69232,             0.75588,             0.48738,            0.044417,            0.036172,           0.0071186,            0.050391,           0.0053911,           0.0053911
                   7,            0.045902,            0.055059,            0.017196,              0.6656,             0.67318,             0.69756,             0.39929,            0.049971,            0.035571,           0.0068328,            0.043154,           0.0061545,           0.0061545
                   8,            0.050523,            0.059979,            0.017514,             0.74147,             0.69914,             0.76831,              0.4366,            0.046272,            0.034453,           0.0062122,            0.035913,           0.0069126,           0.0069126
                   9,            0.050727,            0.057554,            0.015551,             0.69626,             0.72315,             0.76337,             0.46615,            0.046078,            0.034387,           0.0060768,            0.028665,           0.0076654,           0.0076654
                  10,            0.050621,            0.067726,            0.014026,             0.72305,             0.72015,             0.76781,             0.46813,             0.04671,            0.034222,           0.0060649,            0.021413,           0.0084129,           0.0084129
                  11,            0.050193,             0.05511,            0.015804,             0.69337,             0.73212,             0.76877,             0.46826,            0.044147,            0.034246,           0.0060103,            0.014155,           0.0091552,           0.0091552
                  12,            0.047305,            0.057415,            0.015382,             0.73468,             0.71753,             0.78549,             0.48374,            0.043823,            0.033633,           0.0059553,            0.009604,            0.009604,            0.009604
                  13,            0.048075,            0.056402,            0.013444,             0.77146,             0.72672,             0.79407,             0.47102,            0.045764,            0.033016,           0.0057898,            0.009604,            0.009604,            0.009604
                  14,            0.049007,            0.058013,             0.01391,             0.75034,             0.73221,             0.79168,              0.4767,            0.044632,            0.033604,           0.0060264,            0.009571,            0.009571,            0.009571
                  15,            0.047933,            0.055962,            0.013888,             0.75054,             0.76644,             0.79658,             0.49211,              0.0443,            0.033539,           0.0062126,            0.009538,            0.009538,            0.009538
                  16,            0.046009,            0.054004,            0.011821,             0.77686,             0.73675,             0.80113,             0.46693,            0.044535,            0.033473,           0.0063986,            0.009505,            0.009505,            0.009505
                  17,            0.046308,            0.052837,            0.013522,             0.79358,             0.75045,             0.82546,             0.49086,            0.042555,            0.032056,             0.00597,            0.009472,            0.009472,            0.009472
                  18,            0.047411,            0.061148,            0.014606,              0.7939,              0.6804,             0.78632,             0.45851,            0.043349,            0.034119,           0.0072092,            0.009439,            0.009439,            0.009439
                  19,            0.046981,            0.054701,             0.01336,             0.78155,             0.68669,             0.78398,             0.47779,            0.044037,            0.034644,           0.0069339,            0.009406,            0.009406,            0.009406
                  20,              0.0466,            0.053737,            0.013002,             0.75819,             0.77218,             0.83464,             0.51062,            0.042496,            0.031502,           0.0055648,            0.009373,            0.009373,            0.009373
                  21,            0.043626,            0.050591,            0.011812,              0.7624,             0.76254,             0.83203,              0.5338,            0.041729,            0.031073,           0.0054522,             0.00934,             0.00934,             0.00934
                  22,            0.044383,            0.052506,            0.010778,             0.74316,             0.78925,             0.83626,             0.54324,             0.04117,            0.030955,           0.0053476,            0.009307,            0.009307,            0.009307
                  23,            0.046377,            0.052038,            0.012339,             0.78922,             0.79864,             0.84517,             0.51912,            0.041805,            0.030053,           0.0050931,            0.009274,            0.009274,            0.009274
                  24,            0.045951,             0.05578,            0.011643,             0.81677,              0.7986,             0.85485,             0.55264,            0.039781,            0.029501,           0.0050268,            0.009241,            0.009241,            0.009241
                  25,            0.043196,            0.053761,            0.010415,              0.8341,             0.79899,             0.85835,             0.55271,            0.041337,            0.029356,           0.0050427,            0.009208,            0.009208,            0.009208
                  26,            0.046116,            0.049809,            0.011802,             0.83853,             0.76953,             0.84655,             0.54077,            0.040603,            0.029784,           0.0051428,            0.009175,            0.009175,            0.009175
                  27,            0.043053,            0.050131,            0.011732,             0.81201,             0.78702,             0.85344,             0.53682,            0.041508,            0.030381,           0.0053168,            0.009142,            0.009142,            0.009142
                  28,            0.043745,            0.046719,            0.011207,             0.82954,             0.78086,              0.8563,             0.54644,            0.041215,            0.030546,           0.0052456,            0.009109,            0.009109,            0.009109
                  29,            0.044923,            0.047112,            0.010799,              0.8066,             0.80133,             0.85755,             0.54853,            0.039806,            0.029665,           0.0053268,            0.009076,            0.009076,            0.009076
                  30,              0.0417,            0.046525,            0.010776,             0.83245,             0.81462,               0.882,             0.55474,            0.039176,            0.029026,           0.0051831,            0.009043,            0.009043,            0.009043
                  31,            0.044325,            0.053046,            0.011204,             0.82071,             0.82389,             0.88456,             0.55926,            0.038387,            0.029722,           0.0048157,             0.00901,             0.00901,             0.00901
                  32,            0.040754,            0.045254,            0.010285,             0.86808,             0.81302,             0.87511,             0.55325,            0.039929,            0.028852,           0.0046336,            0.008977,            0.008977,            0.008977
                  33,            0.042815,             0.04648,            0.010413,             0.84749,             0.80923,             0.88309,             0.56584,            0.038479,            0.028543,           0.0045809,            0.008944,            0.008944,            0.008944
                  34,            0.042104,            0.050674,           0.0092506,             0.80732,              0.8125,             0.86909,             0.54924,            0.040374,            0.028259,             0.00442,            0.008911,            0.008911,            0.008911
                  35,            0.044044,            0.049955,           0.0099083,              0.7582,             0.83464,             0.87927,             0.55528,             0.03868,            0.028182,           0.0045269,            0.008878,            0.008878,            0.008878
                  36,              0.0436,            0.051956,            0.010715,             0.83294,             0.77255,             0.86112,             0.54932,            0.038184,            0.028409,           0.0046059,            0.008845,            0.008845,            0.008845
                  37,            0.040409,            0.046244,           0.0095768,             0.81552,             0.81583,             0.87301,             0.53877,            0.038539,            0.028615,            0.004561,            0.008812,            0.008812,            0.008812
                  38,            0.043429,            0.051876,           0.0093686,             0.83522,              0.8009,              0.8807,             0.52915,            0.040548,            0.028963,           0.0045774,            0.008779,            0.008779,            0.008779
                  39,            0.043218,            0.047452,           0.0095142,             0.81589,             0.81275,             0.87441,             0.53193,            0.038363,            0.028167,           0.0045934,            0.008746,            0.008746,            0.008746
                  40,            0.041289,            0.047203,            0.010181,             0.81039,              0.8386,             0.89261,             0.54347,            0.038812,             0.02745,            0.004387,            0.008713,            0.008713,            0.008713
                  41,            0.042342,            0.049147,           0.0095942,             0.83009,             0.82183,             0.87293,             0.54653,            0.039264,            0.027378,           0.0043431,             0.00868,             0.00868,             0.00868
                  42,            0.041899,            0.047866,           0.0087827,             0.82667,             0.82475,             0.88947,             0.56164,            0.039624,            0.028199,           0.0043823,            0.008647,            0.008647,            0.008647
                  43,            0.042242,            0.053894,           0.0085053,             0.83116,             0.84015,             0.89886,             0.55601,            0.041726,            0.028797,            0.004318,            0.008614,            0.008614,            0.008614
                  44,            0.040979,            0.042896,           0.0093843,             0.82709,              0.8472,              0.8901,             0.55408,            0.039311,            0.028348,           0.0044331,            0.008581,            0.008581,            0.008581
                  45,            0.041415,            0.045217,           0.0083506,              0.7946,             0.85387,             0.88824,             0.51398,            0.042352,            0.028269,            0.004376,            0.008548,            0.008548,            0.008548
                  46,             0.04302,             0.04958,           0.0094315,             0.81437,             0.84394,              0.8886,             0.54656,            0.039764,            0.027733,           0.0043461,            0.008515,            0.008515,            0.008515
                  47,            0.041292,            0.048813,           0.0090517,             0.83547,             0.84694,             0.89727,             0.56041,            0.038982,            0.027614,           0.0042662,            0.008482,            0.008482,            0.008482
                  48,            0.041749,            0.046306,           0.0087696,             0.89409,             0.81402,             0.90504,             0.56404,            0.039002,            0.027126,           0.0042165,            0.008449,            0.008449,            0.008449
                  49,             0.04015,            0.047369,           0.0079193,             0.84738,             0.80956,             0.89413,             0.56622,            0.038571,            0.027385,           0.0042231,            0.008416,            0.008416,            0.008416
                  50,            0.041457,             0.04549,           0.0087235,             0.80393,             0.84545,             0.89622,             0.54704,            0.037693,            0.027481,           0.0042885,            0.008383,            0.008383,            0.008383
                  51,            0.041633,            0.045784,           0.0081649,             0.82085,             0.84431,             0.89772,             0.55079,            0.039784,            0.027163,           0.0042722,             0.00835,             0.00835,             0.00835
                  52,            0.041093,            0.049641,           0.0082686,             0.80623,             0.85052,             0.89611,             0.55253,            0.039405,             0.02701,           0.0043917,            0.008317,            0.008317,            0.008317
                  53,            0.042149,            0.042735,           0.0080582,             0.83245,             0.81727,             0.88927,             0.57636,            0.037434,            0.026585,           0.0043834,            0.008284,            0.008284,            0.008284
                  54,            0.039218,            0.041594,           0.0083456,             0.84225,             0.79914,             0.87736,             0.55885,            0.039203,            0.026673,           0.0044276,            0.008251,            0.008251,            0.008251
                  55,            0.040714,            0.045468,           0.0089071,             0.83332,             0.82895,             0.89658,             0.56506,            0.037212,            0.026894,           0.0044894,            0.008218,            0.008218,            0.008218
                  56,            0.041043,            0.046543,           0.0082526,             0.83835,             0.81315,             0.89031,             0.55416,            0.038523,            0.026612,           0.0044764,            0.008185,            0.008185,            0.008185
                  57,            0.040325,            0.042886,           0.0080062,             0.87388,             0.80554,              0.9015,             0.58625,            0.036052,            0.025926,           0.0042835,            0.008152,            0.008152,            0.008152
                  58,            0.040674,            0.044046,           0.0084559,             0.86246,             0.82068,             0.90488,             0.59039,            0.037277,            0.025781,           0.0041243,            0.008119,            0.008119,            0.008119
                  59,            0.039807,            0.049252,           0.0085107,             0.87399,             0.81514,             0.91396,             0.61546,            0.036522,            0.025598,            0.004095,            0.008086,            0.008086,            0.008086
                  60,             0.03989,             0.04378,           0.0089142,             0.82185,              0.8684,              0.9053,              0.6032,            0.036426,            0.025723,           0.0040619,            0.008053,            0.008053,            0.008053
                  61,            0.040163,            0.047047,            0.008217,             0.82397,              0.8581,             0.91726,             0.59222,            0.035492,            0.025959,           0.0040254,             0.00802,             0.00802,             0.00802
                  62,            0.038483,            0.043132,           0.0079795,             0.84256,             0.85625,              0.9173,             0.59595,            0.035815,            0.025814,           0.0039437,            0.007987,            0.007987,            0.007987
                  63,            0.038671,            0.042686,           0.0082047,             0.82015,             0.85546,             0.90737,             0.57694,            0.036431,             0.02563,           0.0037854,            0.007954,            0.007954,            0.007954
                  64,             0.03988,            0.043557,            0.008662,             0.79702,             0.88754,             0.91339,             0.58839,            0.036262,            0.025485,           0.0038653,            0.007921,            0.007921,            0.007921
                  65,            0.040391,            0.045105,           0.0077586,             0.85905,             0.85759,             0.90234,             0.58622,            0.036407,            0.026119,           0.0038647,            0.007888,            0.007888,            0.007888
                  66,            0.038611,            0.044787,           0.0077025,             0.81822,             0.89507,             0.92372,             0.58085,             0.03614,            0.026007,           0.0038391,            0.007855,            0.007855,            0.007855
                  67,            0.039601,            0.041852,            0.007974,             0.86794,             0.85059,             0.92034,             0.60161,            0.035625,            0.025433,           0.0038194,            0.007822,            0.007822,            0.007822
                  68,            0.038467,            0.043445,           0.0074644,             0.83034,             0.87607,             0.92192,             0.61773,            0.037406,            0.025285,           0.0038328,            0.007789,            0.007789,            0.007789
                  69,            0.038432,            0.046742,           0.0074203,             0.85784,             0.88766,             0.92561,             0.61957,            0.035812,            0.024916,           0.0038544,            0.007756,            0.007756,            0.007756
                  70,            0.039322,             0.04722,           0.0082809,             0.87167,             0.87982,             0.92831,             0.60852,            0.035884,            0.024953,            0.003848,            0.007723,            0.007723,            0.007723
                  71,            0.038455,            0.043944,           0.0076369,             0.85034,              0.8753,             0.93118,             0.60932,            0.035074,            0.025207,           0.0038142,             0.00769,             0.00769,             0.00769
                  72,            0.037438,            0.040093,           0.0072388,             0.88522,              0.8605,             0.92721,             0.60966,            0.035893,            0.024955,           0.0038103,            0.007657,            0.007657,            0.007657
                  73,            0.039792,            0.041344,           0.0077032,             0.86603,             0.87324,             0.92735,             0.61924,             0.03557,             0.02459,           0.0038791,            0.007624,            0.007624,            0.007624
                  74,            0.037994,            0.043148,           0.0079318,             0.86655,             0.87263,             0.92485,             0.62669,            0.034624,            0.024567,           0.0039597,            0.007591,            0.007591,            0.007591
                  75,            0.038395,            0.044831,           0.0073623,              0.8517,              0.8821,             0.92777,             0.61515,             0.03584,            0.024407,            0.003906,            0.007558,            0.007558,            0.007558
                  76,            0.038747,            0.043613,           0.0074516,             0.86418,             0.87173,             0.92214,             0.62222,            0.035417,            0.023852,            0.003932,            0.007525,            0.007525,            0.007525
                  77,            0.038999,            0.044606,           0.0070674,             0.84706,             0.86692,             0.91525,             0.62547,            0.035673,            0.023573,           0.0039593,            0.007492,            0.007492,            0.007492
                  78,            0.038829,            0.041637,           0.0069286,             0.84898,             0.87192,             0.92147,             0.62627,             0.03511,            0.023709,           0.0039675,            0.007459,            0.007459,            0.007459
                  79,            0.035565,            0.044277,           0.0073484,              0.8275,             0.88652,             0.92352,             0.61167,            0.035713,            0.024045,           0.0039949,            0.007426,            0.007426,            0.007426
                  80,            0.039575,             0.04565,           0.0087179,             0.83833,             0.89523,             0.92918,             0.60821,             0.03452,            0.024226,           0.0039744,            0.007393,            0.007393,            0.007393
                  81,             0.03831,              0.0477,           0.0067294,             0.86152,             0.87792,             0.92652,             0.61712,            0.036047,            0.023959,           0.0039262,             0.00736,             0.00736,             0.00736
                  82,            0.038876,             0.04289,           0.0065009,             0.86646,             0.87182,             0.92802,             0.65011,             0.03298,            0.023465,           0.0039223,            0.007327,            0.007327,            0.007327
                  83,            0.037102,            0.042349,           0.0072414,             0.89645,             0.85803,             0.92844,               0.643,            0.033253,            0.023583,           0.0038942,            0.007294,            0.007294,            0.007294
                  84,            0.036343,            0.042744,           0.0076234,             0.89029,             0.88187,             0.93312,             0.63499,            0.033735,            0.023901,           0.0038426,            0.007261,            0.007261,            0.007261
                  85,            0.036271,            0.041882,           0.0073827,             0.89727,             0.88114,             0.93348,             0.62949,            0.033527,            0.024006,           0.0038587,            0.007228,            0.007228,            0.007228
                  86,            0.036419,            0.045012,           0.0072812,             0.88768,             0.88759,             0.93484,             0.63601,            0.032738,             0.02414,           0.0037476,            0.007195,            0.007195,            0.007195
                  87,            0.037288,            0.044025,           0.0065395,             0.87758,             0.87797,             0.93338,             0.63608,             0.03421,             0.02399,           0.0036887,            0.007162,            0.007162,            0.007162
                  88,            0.037181,            0.041449,           0.0061104,             0.90521,             0.86673,             0.93564,             0.62822,            0.034291,            0.023846,           0.0036773,            0.007129,            0.007129,            0.007129
                  89,             0.03651,            0.041275,           0.0075409,             0.89692,             0.86911,             0.93836,             0.62541,            0.034124,            0.023618,           0.0036564,            0.007096,            0.007096,            0.007096
                  90,            0.037364,            0.040342,           0.0068362,             0.90597,             0.86502,              0.9348,              0.6296,            0.033638,            0.023439,           0.0035475,            0.007063,            0.007063,            0.007063
                  91,            0.036383,            0.037958,           0.0070155,             0.88515,             0.87241,              0.9344,             0.62218,            0.033448,            0.023136,           0.0035166,             0.00703,             0.00703,             0.00703
                  92,            0.035841,              0.0396,           0.0064611,             0.88107,             0.86787,             0.92446,             0.61601,            0.034442,            0.023306,           0.0035043,            0.006997,            0.006997,            0.006997
                  93,            0.037943,            0.041013,           0.0070678,              0.8447,             0.88288,             0.93022,             0.60937,            0.034055,            0.023224,           0.0035222,            0.006964,            0.006964,            0.006964
                  94,            0.036872,            0.041244,           0.0069634,             0.83592,             0.88758,             0.93597,             0.62909,            0.033586,            0.023519,           0.0035122,            0.006931,            0.006931,            0.006931
                  95,            0.035637,            0.039338,           0.0062898,             0.82677,             0.89439,              0.9266,             0.63931,            0.032896,            0.023442,           0.0035159,            0.006898,            0.006898,            0.006898
                  96,            0.035661,            0.041439,           0.0074026,             0.85959,             0.87975,             0.93326,             0.64221,            0.032454,            0.023172,            0.003542,            0.006865,            0.006865,            0.006865
                  97,            0.034723,            0.038916,           0.0066708,             0.88518,              0.8596,             0.93736,             0.65537,            0.032108,             0.02289,           0.0035778,            0.006832,            0.006832,            0.006832
                  98,             0.03714,            0.036154,           0.0067707,             0.88277,              0.8655,             0.93034,             0.64956,            0.032278,            0.022655,           0.0035641,            0.006799,            0.006799,            0.006799
                  99,            0.036207,            0.042548,           0.0063209,             0.89833,             0.86123,             0.93455,              0.6487,             0.03267,            0.022952,           0.0034874,            0.006766,            0.006766,            0.006766
                 100,            0.036628,            0.037967,           0.0066117,             0.90176,              0.8521,             0.93299,             0.63669,            0.033667,            0.022824,            0.003508,            0.006733,            0.006733,            0.006733
                 101,             0.03675,            0.039118,           0.0066568,             0.85777,             0.88568,             0.93122,             0.65718,             0.03163,             0.02247,           0.0034301,              0.0067,              0.0067,              0.0067
                 102,            0.035316,            0.039795,           0.0064339,             0.88812,             0.87907,             0.93638,             0.66991,            0.032316,            0.022714,           0.0034129,            0.006667,            0.006667,            0.006667
                 103,            0.035519,            0.040575,           0.0061984,             0.89349,             0.88917,             0.94465,             0.67749,            0.031138,            0.022448,           0.0034211,            0.006634,            0.006634,            0.006634
                 104,             0.03395,            0.034121,           0.0067492,             0.89713,             0.89481,             0.94716,             0.68898,            0.030244,            0.022402,           0.0033882,            0.006601,            0.006601,            0.006601
                 105,            0.034852,            0.038173,           0.0069907,             0.85219,             0.90608,             0.94461,             0.67015,            0.030273,            0.022395,           0.0033702,            0.006568,            0.006568,            0.006568
                 106,            0.033382,            0.036864,           0.0065954,             0.85278,             0.89251,              0.9385,             0.65733,            0.031064,            0.022377,            0.003317,            0.006535,            0.006535,            0.006535
                 107,            0.036802,            0.040782,           0.0063302,             0.87264,             0.88978,             0.94577,             0.66721,            0.030299,            0.022094,           0.0033169,            0.006502,            0.006502,            0.006502
                 108,            0.035993,             0.04402,           0.0067114,             0.86854,              0.9024,             0.94934,              0.6844,            0.030883,            0.022305,           0.0032554,            0.006469,            0.006469,            0.006469
                 109,            0.036964,            0.041357,           0.0070743,             0.86227,              0.8992,             0.95103,             0.69154,            0.029875,            0.022137,            0.003323,            0.006436,            0.006436,            0.006436
                 110,            0.037413,            0.045502,           0.0064705,             0.90171,             0.88431,             0.95232,              0.6838,             0.02986,            0.022533,            0.003335,            0.006403,            0.006403,            0.006403
                 111,            0.034943,            0.042985,            0.005976,             0.89041,             0.88862,             0.94755,             0.68898,            0.029457,            0.022493,           0.0032834,             0.00637,             0.00637,             0.00637
                 112,            0.036315,            0.040282,           0.0066447,             0.90152,             0.86852,             0.94589,             0.68046,            0.029374,            0.022438,           0.0032668,            0.006337,            0.006337,            0.006337
                 113,            0.034964,            0.039957,           0.0065082,             0.91371,             0.85948,              0.9474,             0.68887,            0.030059,            0.022295,           0.0032997,            0.006304,            0.006304,            0.006304
                 114,            0.034675,            0.037332,           0.0061272,             0.91438,             0.85854,             0.94259,             0.70029,            0.029978,            0.022438,           0.0033204,            0.006271,            0.006271,            0.006271
                 115,            0.037383,            0.039188,           0.0061959,             0.88284,             0.87401,             0.94147,             0.66705,            0.030529,            0.022554,           0.0034026,            0.006238,            0.006238,            0.006238
                 116,            0.036437,            0.038515,           0.0060876,             0.89636,             0.85829,             0.94035,             0.67517,            0.030248,            0.022509,           0.0034807,            0.006205,            0.006205,            0.006205
                 117,             0.03571,            0.037821,           0.0059533,             0.89614,             0.86484,             0.94494,             0.69161,            0.030859,            0.022684,           0.0035079,            0.006172,            0.006172,            0.006172
                 118,            0.036091,            0.037208,           0.0062737,             0.90108,             0.87429,             0.95042,             0.70202,             0.02917,            0.022276,           0.0034689,            0.006139,            0.006139,            0.006139
                 119,            0.035129,            0.042061,           0.0057936,             0.91199,             0.86814,             0.95171,             0.70089,            0.029434,            0.022384,           0.0034531,            0.006106,            0.006106,            0.006106
                 120,            0.034842,            0.037268,           0.0060756,             0.92506,             0.85881,             0.94244,             0.68826,             0.02976,            0.022144,           0.0034538,            0.006073,            0.006073,            0.006073
                 121,            0.034715,            0.040419,           0.0066458,             0.85535,             0.91041,             0.94831,             0.69631,            0.028803,            0.022015,           0.0033839,             0.00604,             0.00604,             0.00604
                 122,              0.0353,            0.044018,           0.0059315,             0.86771,             0.90543,             0.94577,             0.68889,            0.029014,            0.021885,           0.0032869,            0.006007,            0.006007,            0.006007
                 123,            0.034055,            0.037207,           0.0063949,              0.8761,             0.90662,             0.94806,             0.69355,            0.029362,             0.02188,           0.0032117,            0.005974,            0.005974,            0.005974
                 124,            0.034997,            0.037707,             0.00576,             0.88512,             0.91008,             0.94852,             0.70086,            0.028861,            0.021498,           0.0031344,            0.005941,            0.005941,            0.005941
                 125,            0.033346,            0.035874,           0.0066591,             0.88374,             0.90308,             0.94964,             0.69206,            0.030216,            0.021684,           0.0030997,            0.005908,            0.005908,            0.005908
                 126,            0.034089,            0.041333,           0.0052686,             0.87786,             0.90981,             0.95085,             0.69641,            0.029244,            0.021381,            0.003041,            0.005875,            0.005875,            0.005875
                 127,            0.033199,            0.036563,           0.0056426,             0.89387,             0.90613,              0.9494,             0.69125,            0.029156,            0.021558,           0.0030493,            0.005842,            0.005842,            0.005842
                 128,            0.035405,            0.036884,            0.005682,             0.89206,              0.8982,              0.9462,              0.6955,            0.029672,            0.021544,           0.0030757,            0.005809,            0.005809,            0.005809
                 129,            0.034635,            0.036923,           0.0051526,             0.89963,             0.90041,              0.9423,             0.69602,            0.029395,            0.021393,           0.0030594,            0.005776,            0.005776,            0.005776
                 130,            0.034083,            0.039599,           0.0058207,             0.90393,             0.88919,             0.94874,             0.69853,            0.029078,            0.021366,           0.0030463,            0.005743,            0.005743,            0.005743
                 131,            0.033487,            0.041932,           0.0057067,             0.90324,             0.90193,             0.95277,              0.7082,            0.028291,            0.021091,           0.0030343,             0.00571,             0.00571,             0.00571
                 132,            0.033825,            0.035511,            0.006068,             0.89163,             0.90919,             0.95364,             0.70506,             0.02834,            0.021078,           0.0030539,            0.005677,            0.005677,            0.005677
                 133,            0.034209,            0.038305,           0.0059476,             0.88931,             0.91729,             0.95758,             0.70841,            0.028329,            0.021245,           0.0030791,            0.005644,            0.005644,            0.005644
                 134,            0.033539,            0.037667,            0.005328,             0.91374,             0.89345,              0.9532,             0.69969,            0.028508,            0.021253,            0.003063,            0.005611,            0.005611,            0.005611
                 135,            0.033673,            0.033257,           0.0060413,             0.92465,             0.90443,             0.95926,             0.69762,            0.028901,            0.021228,            0.003054,            0.005578,            0.005578,            0.005578
                 136,            0.034445,            0.034247,           0.0053404,             0.90982,             0.91144,             0.95811,             0.70352,            0.028458,            0.021034,           0.0030788,            0.005545,            0.005545,            0.005545
                 137,            0.034598,            0.041992,           0.0068501,             0.87726,             0.92579,             0.95229,             0.71523,            0.028557,            0.021161,           0.0030867,            0.005512,            0.005512,            0.005512
                 138,            0.031623,             0.03758,           0.0060672,             0.92975,              0.8916,              0.9449,             0.70877,            0.028335,            0.020815,           0.0031375,            0.005479,            0.005479,            0.005479
                 139,            0.035223,             0.04029,            0.006109,             0.91493,             0.88695,             0.94554,             0.70554,            0.028664,            0.020844,           0.0031659,            0.005446,            0.005446,            0.005446
                 140,            0.033107,            0.036477,           0.0053241,               0.905,             0.89096,             0.94793,             0.70716,            0.028479,            0.020836,           0.0031817,            0.005413,            0.005413,            0.005413
                 141,             0.03272,            0.037851,           0.0052791,             0.90101,             0.89403,             0.94734,             0.69284,            0.029296,            0.021293,           0.0031907,             0.00538,             0.00538,             0.00538
                 142,            0.032266,            0.033557,           0.0052953,              0.9022,             0.88985,             0.94686,             0.69418,            0.028979,            0.021217,            0.003219,            0.005347,            0.005347,            0.005347
                 143,            0.035247,            0.037365,           0.0061048,             0.91666,             0.89546,             0.95031,             0.71589,            0.027878,            0.021111,           0.0032476,            0.005314,            0.005314,            0.005314
                 144,            0.033398,            0.038638,           0.0061143,             0.90981,             0.90121,             0.95195,             0.71891,            0.028062,             0.02101,            0.003223,            0.005281,            0.005281,            0.005281
                 145,            0.032702,            0.038199,           0.0063487,             0.92185,             0.89105,             0.95086,             0.72262,            0.027544,             0.02086,             0.00318,            0.005248,            0.005248,            0.005248
                 146,            0.032277,            0.035567,           0.0057375,             0.92434,             0.89113,             0.95281,             0.73001,            0.027467,            0.020653,           0.0031068,            0.005215,            0.005215,            0.005215
                 147,            0.033692,            0.035653,           0.0055748,             0.92799,             0.88408,             0.96057,             0.72657,            0.027363,            0.020481,           0.0030885,            0.005182,            0.005182,            0.005182
                 148,            0.034472,            0.041358,           0.0056263,             0.91275,              0.9051,             0.96366,             0.71883,            0.027798,            0.020735,           0.0031033,            0.005149,            0.005149,            0.005149
